Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,gene,chr,start,end,gene_symbol,mean_rd,gc_content,complexity,cds_len,gene_length,num_targ,segdups,dip,del,dup,del.sing,dup.sing,del.sing.score,dup.sing.score,del.score,dup.score,cnv.score,flag,CNV,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000118997,21.0,42,2,196602427,196933536,-1,ENSG00000118997.9,2,196602427,196933536,DNAH7,83.287916443121,0.4084323189455179,191.8,12467,331109,65,0,59012,4,6,4,2,-0.0880046724945752,1.75977968867304,0.283859834867186,0.558866974846469,0.520438692917177,0,Y,0.5,Y
ENSG00000141576,20.0,48,17,74138534,74236454,-1,ENSG00000141576.10,17,74138534,74236454,RNF157,86.49539849043751,0.535271825293424,114.210526315789,2170,97920,19,0,59069,1,1,0,0,1.07772850635111,1.14129088295877,0.534704916972569,0.942550936355982,0.935551305728478,0,Y,0.4166666666666667,Y
ENSG00000065665,22.0,48,10,12171636,12211960,1,ENSG00000065665.16,10,12171636,12211960,SEC61A2,104.20479816487499,0.434529274495882,118.333333333333,1775,40324,15,0,59093,8,11,2,3,-0.546183528240561,-0.955271938403102,-1.6675766347809198,-1.10944778934219,-1.23488683284516,0,Y,0.4583333333333333,Y
ENSG00000148396,21.0,48,9,139334549,139372141,-1,ENSG00000148396.14,9,139334549,139372141,SEC16A,50.413841169756296,0.5717564923195201,246.51724137931,7149,37592,29,0,59063,1,27,0,12,0.9703159741504808,-2.87279498102368,0.325501289001847,-2.53125239294469,-2.16156632611217,0,Y,0.4375,Y
ENSG00000213901,15.0,48,2,219940051,220035549,-1,ENSG00000213901.6,2,219940051,220035549,SLC23A3,75.737715910732,0.5524119724100122,155.315789473684,2951,95498,19,0,58995,2,1,0,0,0.905399606853023,0.9863564452966328,-0.0875134223958324,0.828868563974925,0.545939076957794,0,Y,0.3125,Y
ENSG00000178038,23.0,48,3,46710487,46735194,-1,ENSG00000178038.12,3,46710487,46735194,ALS2CL,68.9475653784586,0.618238036845276,126.76,3169,24707,25,0,59024,1,4,0,0,1.18307682069439,1.2393525371433898,0.548021005146227,0.12815463416298,0.30931871449880394,0,Y,0.4791666666666667,Y
ENSG00000163576,48.0,48,3,19920964,19988517,-1,ENSG00000163576.13,3,19920964,19988517,EFHB,92.09474288246,0.40280611487995,198.666666666667,2384,67553,12,0,58760,4,1,4,0,-2.16022412216376,0.828021156624275,-0.7624371622361991,0.81196708571088,0.18266165385846694,0,Y,1.0,Y
ENSG00000171714,32.0,47,11,22214722,22304903,1,ENSG00000171714.10,11,22214722,22304903,ANO5,87.8426799329043,0.4101922038360871,130.636363636364,2874,90181,22,0,59038,6,5,6,2,-2.7087676995143,-0.0771917487958802,-1.09404034076088,-0.0192277737489816,-0.4045969807731921,0,Y,0.6808510638297872,Y
ENSG00000115486,29.0,48,2,85771846,85788670,-1,ENSG00000115486.7,2,85771846,85788670,GGCX,111.384930798722,0.536294080508157,149.6875,2395,16824,16,0,59044,2,1,1,1,0.22722456509019606,0.279355295229276,0.264702757164308,1.07760397985181,0.87002214888744,0,Y,0.6041666666666666,Y
ENSG00000112992,16.0,48,5,43602794,43707507,1,ENSG00000112992.12,5,43602794,43707507,NNT,107.675460074266,0.46653728740257,161.285714285714,3387,104713,21,0,58992,3,6,3,2,-0.976372141529996,-0.0764185015723275,-0.00770209977558186,-0.138022685615286,-0.051409358716504,0,Y,0.3333333333333333,N
ENSG00000218739,18.0,48,2,37423631,37443336,1,ENSG00000218739.5,2,37423631,37443336,AC007390.5,58.92827275325861,0.3473535911864881,92.0,460,19705,5,0,59001,1,2,0,0,0.3502526923633739,0.371630429110174,0.0998385192920234,0.17450721487438806,0.222212190002304,0,Y,0.375,Y
ENSG00000183161,14.0,48,11,22644079,22647387,-1,ENSG00000183161.3,11,22644079,22647387,FANCF,132.662919048708,0.5936395759717309,1131.0,1131,3308,1,0,58931,0,0,0,0,0.327785429958106,0.19830886086778896,0.862592903432744,0.976913614341932,1.16554199506951,0,N,0.2916666666666667,N
ENSG00000116198,33.0,48,1,3728645,3773778,-1,ENSG00000116198.8,1,3728645,3773778,CEP104,90.12022767550859,0.4889814829226461,140.47619047619,2950,45133,21,0,58810,2,3,2,0,-0.533121884823146,1.1832110579613302,0.166952789375054,0.40097387713134497,0.375170531834827,0,Y,0.6875,Y
ENSG00000196584,39.0,48,7,152341864,152373250,-1,ENSG00000196584.2,7,152341864,152373250,XRCC2,85.9600655061362,0.472705325178381,287.0,861,31386,3,1,59010,1,11,1,5,-0.659174975564671,-2.78727273088611,0.29512166666843603,-1.4260724460759802,-0.9924950537289572,1,Y,0.8125,Y
ENSG00000129562,17.0,48,14,23033805,23058175,-1,ENSG00000129562.6,14,23033805,23058175,DAD1,88.71985621998579,0.517019013429065,177.0,354,24370,2,0,59043,1,5,0,0,0.100018920656516,0.126316987245032,-0.0398080799561837,-0.644911299110001,-0.470871232110392,0,Y,0.3541666666666667,N
ENSG00000115816,22.0,48,2,37428755,37458856,-1,ENSG00000115816.9,2,37428755,37458856,CEBPZ,64.5985599582365,0.411284567896086,180.0,3420,30101,19,0,58835,2,2,0,0,0.865808859823218,0.9054188639955608,-0.08383178478205701,0.4664175852526911,0.317827165308282,0,Y,0.4583333333333333,Y
ENSG00000174226,35.0,43,8,101585116,101675643,-1,ENSG00000174226.4,8,101585116,101675643,SNX31,78.6271816912222,0.4734930730192979,100.5,1407,90527,14,0,59015,1,1,1,0,-0.12947582345255002,0.8607011566662371,0.338246810343651,0.7653291500446421,0.7379773379139041,0,Y,0.813953488372093,Y
ENSG00000148935,17.0,48,11,22647188,22834601,1,ENSG00000148935.6,11,22647188,22834601,GAS2,85.63496759232791,0.482434737497315,264.375,2115,187413,8,0,59102,2,0,1,0,-0.458674498140795,0.528483386748766,-0.347417873261868,0.922967024612476,0.493168312573398,0,Y,0.3541666666666667,N
ENSG00000217930,22.0,48,16,4381550,4405608,-1,ENSG00000217930.3,16,4381550,4405608,PAM16,55.873643065401296,0.5919376911615171,126.2,631,24058,5,0,58985,0,2,0,0,-0.0266757512256077,0.0791414120204536,0.296260262467364,0.0200656404305616,0.188666860208613,0,Y,0.4583333333333333,Y
ENSG00000136514,18.0,48,3,187086120,187089864,1,ENSG00000136514.2,3,187086120,187089864,RTP4,54.5782439829639,0.499021506047925,376.5,753,3744,2,0,58937,0,1,0,0,-0.362431428302484,-0.247896611284963,0.097268017210216,0.136073299222544,0.237117070373631,0,Y,0.375,N
ENSG00000100439,14.0,48,14,23067146,23081265,1,ENSG00000100439.6,14,23067146,23081265,ABHD4,64.326064935807,0.5555665596180811,217.285714285714,1521,14119,7,0,59102,1,5,0,0,0.0717662816403792,0.14641659436642498,-0.15357074392663905,-0.697928872195192,-0.5633474686545961,0,Y,0.2916666666666667,N
ENSG00000167840,32.0,48,17,5008836,5026411,-1,ENSG00000167840.9,17,5008836,5026411,ZNF232,99.14779220500748,0.5552840742052599,380.0,1520,17575,4,1,58874,2,1,0,0,0.3684366463416289,0.344890112815568,-0.0531962567025605,0.816668323078001,0.529224832959155,0,Y,0.6666666666666666,Y
ENSG00000126464,28.0,48,19,50094900,50129696,1,ENSG00000126464.9,19,50094900,50129696,PRR12,41.9471073010001,0.619898560454619,501.181818181818,5513,34796,11,1,58813,0,1,0,0,0.0718613596757675,0.160329034599945,0.534244670110673,0.5751849569433231,0.6886516054220639,0,Y,0.5833333333333334,Y
ENSG00000089327,14.0,48,19,35645633,35660786,1,ENSG00000089327.10,19,35645633,35660786,FXYD5,108.69738327316901,0.54694590109953,99.2857142857143,695,15153,7,0,59002,0,2,0,0,0.6698991658894411,0.617602723245062,0.956969920235178,0.502613543869054,0.811747874468018,0,Y,0.2916666666666667,N
ENSG00000119888,27.0,48,2,47572297,47614740,1,ENSG00000119888.6,2,47572297,47614740,EPCAM,84.40091835859641,0.395547498770522,101.42857142857099,710,42443,7,0,58908,5,8,4,2,-2.4222592346525698,-0.8732251136725451,-1.2687970743085402,-1.00813356224326,-1.10386418216443,0,Y,0.5625,Y
ENSG00000213246,20.0,48,17,56422539,56430454,-1,ENSG00000213246.2,17,56422539,56430454,SUPT4H1,111.803540818661,0.51208862490663,93.2,466,7915,5,0,58939,0,0,0,0,0.591300140546618,0.52579424887954,0.9361746514396558,1.1735833129498898,1.37870228287458,0,N,0.4166666666666667,Y
ENSG00000198168,30.0,48,11,22835345,22851845,-1,ENSG00000198168.4,11,22835345,22851845,SVIP,62.4392390092611,0.4875343963298121,64.5,258,16500,4,0,58722,4,6,3,6,-2.40239392000604,-2.87279498102368,-1.42412630318707,-0.942958217426104,-1.1809726366683602,0,Y,0.625,Y
ENSG00000100321,17.0,48,22,39745930,39781593,1,ENSG00000100321.10,22,39745930,39781593,SYNGR1,81.4262578607362,0.6276877585841729,190.166666666667,1141,35663,6,0,59049,0,1,0,0,0.334344683614009,0.348470367631059,0.595299020537423,0.546586067444052,0.730706744568121,0,Y,0.3541666666666667,N
ENSG00000122952,21.0,48,10,58116989,58121036,-1,ENSG00000122952.12,10,58116989,58121036,ZWINT,81.2959222469943,0.5393607086408579,110.333333333333,993,4047,9,0,59118,4,4,4,4,-2.56196900397401,-2.1104917284923,-1.08249703454219,-0.230549398992258,-0.58013244844894,0,Y,0.4375,Y
ENSG00000102595,27.0,48,13,96453834,96705736,-1,ENSG00000102595.14,13,96453834,96705736,UGGT2,69.6193595677754,0.3685001406762079,118.261904761905,4967,251902,42,0,59029,2,8,1,5,1.30363106704955,-0.7155467729665179,0.7217030855730021,-0.259907997881528,0.10825022432244802,0,Y,0.5625,Y
ENSG00000197256,15.0,48,19,11274943,11308467,-1,ENSG00000197256.6,19,11274943,11308467,KANK2,69.6715111323616,0.626790982885329,257.090909090909,2828,33524,11,0,59169,3,5,1,1,-0.504115083397879,-0.3501355805748919,-0.812828402328292,-0.5322567946370661,-0.6813998018810371,0,Y,0.3125,N
ENSG00000169598,26.0,48,1,3773845,3801993,1,ENSG00000169598.11,1,3773845,3801993,DFFB,85.62488639704691,0.586401734642877,178.14285714285703,1247,28148,7,0,58857,1,4,1,0,-0.539719745181747,0.387316124282034,0.103186746823828,-0.28166429542780896,-0.147815096441117,0,Y,0.5416666666666666,Y
ENSG00000240771,15.0,48,12,58003963,58013162,1,ENSG00000240771.2,12,58003963,58013162,ARHGEF25,70.5096698490737,0.566011654084465,120.764705882353,2053,9199,17,0,58713,0,3,0,0,0.751128811399379,0.811250719429616,0.8292126697318521,0.16190360196265602,0.470837048751868,0,Y,0.3125,N
ENSG00000167272,14.0,48,12,121016567,121019201,-1,ENSG00000167272.6,12,121016567,121019201,POP5,89.5371926595015,0.518547165003516,104.4,522,2634,5,0,58922,1,1,0,0,0.310231882103342,0.318973323248174,0.10452849963607302,0.580502230144457,0.5123921095618811,0,Y,0.2916666666666667,N
ENSG00000100994,21.0,48,20,25228705,25278650,1,ENSG00000100994.7,20,25228705,25278650,PYGB,85.877982621988,0.5772597609922651,144.952380952381,3044,49945,21,0,59137,1,10,1,1,0.211973052068837,0.36410479394230894,0.563911426838114,-1.01545628970025,-0.568550656944686,0,Y,0.4375,N
ENSG00000204001,14.0,26,9,139648838,139652678,-1,ENSG00000204001.5,9,139648838,139652678,LCN8,37.5047512196049,0.602789989658701,70.6666666666667,424,3840,6,0,58724,1,3,0,0,-0.111906357479583,0.0279007607355996,-0.31294993553197104,-0.29568816766921097,-0.33077309311090697,0,Y,0.5384615384615384,N
ENSG00000256223,16.0,48,12,133707161,133736051,1,ENSG00000256223.1,12,133707161,133736051,ZNF10,74.1335702392507,0.4875975585954121,436.5,1746,28890,4,0,59051,4,28,0,0,-0.0705073061179098,-0.0161709752862039,-1.44218685894904,-2.53125239294469,-2.47162789907313,0,Y,0.3333333333333333,Y
ENSG00000129646,18.0,48,17,74270130,74303761,-1,ENSG00000129646.9,17,74270130,74303761,QRICH2,78.457190572833,0.5838307157181329,277.631578947368,5275,33631,19,0,58769,9,3,4,2,-2.21855575484258,-0.655952832794277,-2.3236030953822,0.183057029394356,-0.923181280071789,0,Y,0.375,N
ENSG00000165621,21.0,44,13,97637973,97646984,-1,ENSG00000165621.4,13,97637973,97646984,OXGR1,78.991079493483,0.444662095984329,1020.0,1020,9011,1,0,58881,0,0,0,0,-0.259844110420058,-0.200992205041211,0.225456573753906,0.480926517515381,0.580057569326182,0,N,0.4772727272727273,Y
ENSG00000071894,48.0,48,8,145618444,145634753,-1,ENSG00000071894.10,8,145618444,145634753,CPSF1,50.89074403761029,0.623534138393444,136.705882352941,4648,16309,34,0,58881,1,7,0,1,1.35668484163706,0.680393048713741,0.60255449954949,-0.42088362608247,-0.116695563079255,0,Y,1.0,Y
ENSG00000128272,19.0,48,22,39915700,39918691,1,ENSG00000128272.10,22,39915700,39918691,ATF4,91.6244616824835,0.5379856528271311,534.0,1068,2991,2,0,58902,0,0,0,0,-0.0234718952038546,-0.0165663764928885,0.421154008173997,0.7243716526091559,0.83822594099695,0,N,0.3958333333333333,Y
ENSG00000155463,22.0,48,14,23235731,23241007,1,ENSG00000155463.8,14,23235731,23241007,OXA1L,103.481616195975,0.515942046107236,159.3,1593,5276,10,0,58612,12,89,10,76,-2.84641464131682,-2.87279498102368,-2.62354415217069,-2.53125239294469,-2.47162789907313,0,Y,0.4583333333333333,Y
ENSG00000169683,17.0,48,17,79981178,79989027,1,ENSG00000169683.3,17,79981178,79989027,LRRC45,35.5940109428174,0.6223523900028199,115.41176470588199,1962,7849,17,0,59032,0,2,0,0,0.47116994461359,0.6000794919275239,0.583964452602708,0.2931938540248,0.481505236087178,0,Y,0.3541666666666667,Y
ENSG00000105699,14.0,48,19,35739233,35758867,1,ENSG00000105699.12,19,35739233,35758867,LSR,83.53206107077479,0.6209931720172509,201.0,2010,19634,10,0,58912,1,3,1,0,-0.374209954374897,0.529266608168804,0.19781770489055606,0.0540565823495107,0.13909855833177698,0,Y,0.2916666666666667,N
ENSG00000171763,39.0,48,15,45694529,45713617,1,ENSG00000171763.13,15,45694529,45713617,SPATA5L1,64.65283667176409,0.457440693501787,291.75,2334,19088,8,0,59119,1,2,1,0,-0.7814986359322041,0.181723195248388,-0.0991505898237285,0.0792832017866811,0.0620014951812898,0,Y,0.8125,Y
ENSG00000145882,24.0,48,5,148737570,148749216,1,ENSG00000145882.6,5,148737570,148749216,PCYOX1L,93.48726263434679,0.589341532926009,285.4,1427,11646,5,0,58836,1,0,0,0,0.28532962406587603,0.26192049214427804,0.0855198792018035,0.925002297063124,0.7465643386185039,0,Y,0.5,Y
ENSG00000100997,28.0,48,20,25275379,25371619,-1,ENSG00000100997.14,20,25275379,25371619,ABHD12,68.43143267534529,0.539606034940706,103.5,1449,96240,14,0,58963,1,8,0,0,0.6320226313266949,0.7511905151508771,0.189387474542123,-1.00068967075933,-0.6808584767642571,0,Y,0.5833333333333334,Y
ENSG00000106399,20.0,48,7,7676149,7758238,-1,ENSG00000106399.7,7,7676149,7758238,RPA3,94.5091698705114,0.42946837096868,97.5,390,82089,4,0,59107,1,13,0,0,0.468158187233568,0.477119630467029,0.233799906651722,-1.78069869076338,-1.26153966840604,0,Y,0.4166666666666667,Y
ENSG00000122490,14.0,48,18,77662420,77711664,-1,ENSG00000122490.14,18,77662420,77711664,PQLC1,68.1669034701573,0.621960671729046,169.2,846,49244,5,0,58771,2,12,0,1,0.141556782301108,-0.5760581579949849,-0.5764418521027261,-1.86654920527897,-1.58137086699234,0,Y,0.2916666666666667,N
ENSG00000146830,28.0,48,7,100277130,100287071,-1,ENSG00000146830.9,7,100277130,100287071,GIGYF1,68.6964645742822,0.632209525945543,135.5,3252,9941,24,2,58960,1,1,0,1,1.43498193812261,0.685598462188856,1.26293433268926,1.6684022509197398,1.6626329648741898,0,Y,0.5833333333333334,Y
ENSG00000108587,16.0,48,17,28804380,28854610,1,ENSG00000108587.10,17,28804380,28854610,GOSR1,121.949847311151,0.434682869112436,111.88888888888901,1007,50230,9,1,58873,4,15,1,6,0.28776880619017,-2.4175042853082003,-0.127608403353377,-1.30912410965413,-0.884650738146604,1,Y,0.3333333333333333,Y
ENSG00000173535,19.0,48,8,22941868,22974950,1,ENSG00000173535.9,8,22941868,22974950,TNFRSF10C,73.4748756002743,0.56166285978231,243.0,1215,33082,5,0,59062,8,3,5,0,-2.84641464131682,0.12837851290391902,-2.52655887131294,-0.217081408722126,-1.26909642600251,0,Y,0.3958333333333333,N
ENSG00000067221,23.0,48,15,74275547,74286963,-1,ENSG00000067221.9,15,74275547,74286963,STOML1,50.005472562967796,0.628377413832403,177.0,1239,11416,7,2,59057,0,0,0,0,0.336500995437265,0.422143319048544,1.0680076476050302,1.44420501112684,1.5324605943358502,0,N,0.4791666666666667,Y
ENSG00000073584,23.0,48,17,38781214,38804760,-1,ENSG00000073584.14,17,38781214,38804760,SMARCE1,101.390032600617,0.460574790537392,137.2,1372,23546,10,0,59143,0,4,0,0,0.7725809077212429,0.7326094943475899,0.9985288427289692,-0.0256422025914305,0.389312103448821,0,Y,0.4791666666666667,Y
ENSG00000161542,30.0,48,17,74305567,74380602,-1,ENSG00000161542.12,17,74305567,74380602,PRPSAP1,82.86327200370971,0.467300953523894,115.88888888888901,1043,75035,9,0,59136,9,3,4,1,-2.46457737058046,-0.187981720625973,-2.41451363695175,0.0408918749265902,-1.0480896700107,0,Y,0.625,Y
ENSG00000104689,18.0,48,8,23047965,23082639,-1,ENSG00000104689.5,8,23047965,23082639,TNFRSF10A,93.8317536731081,0.546205300796656,146.7,1467,34674,10,1,59102,5,5,5,3,-2.7936020460085,-1.27751790761611,-0.918722620480565,-0.0532749312446019,-0.386987065953702,1,Y,0.375,Y
ENSG00000119139,14.0,48,9,71736209,71870124,1,ENSG00000119139.12,9,71736209,71870124,TJP2,71.1282281721644,0.507563042433452,168.5,4044,133915,24,0,59108,3,7,2,0,-0.6003285521434251,1.20500521572879,-0.4011230116691961,-0.5899898092434229,-0.5351561301280909,0,Y,0.2916666666666667,N
ENSG00000137285,16.0,48,6,3224495,3231964,-1,ENSG00000137285.9,6,3224495,3231964,TUBB2B,66.6519969486038,0.569803360525746,340.5,1362,7469,4,1,58908,0,1,0,0,0.0211832093891523,0.0927533621689682,0.5980182761186379,0.576127042154959,0.729179803300841,0,Y,0.3333333333333333,N
ENSG00000198912,40.0,48,1,3805689,3816857,-1,ENSG00000198912.6,1,3805689,3816857,C1orf174,57.049836782529,0.540668321780858,189.0,756,11168,4,0,58990,0,4,0,0,-0.15451115391963802,-0.0486181269591772,0.226152324267766,-0.589683137305067,-0.34148109068311,0,Y,0.8333333333333334,Y
ENSG00000117748,47.0,48,1,28218035,28241257,-1,ENSG00000117748.5,1,28218035,28241257,RPA2,75.2312332463095,0.489662954610994,129.111111111111,1162,23222,9,0,59059,0,6,0,0,0.38536936176098496,0.4408296163786071,0.628370665142754,-0.7273547521081608,-0.324047694430305,0,Y,0.9791666666666666,Y
ENSG00000144230,34.0,47,2,128403439,128410213,1,ENSG00000144230.12,2,128403439,128410213,GPR17,64.63513627658399,0.581715700122416,558.0,1116,6774,2,0,58722,0,1,0,0,-0.307546229333216,-0.224453082899298,0.133414121701547,0.14510708574485098,0.248549731644874,0,Y,0.7234042553191491,Y
ENSG00000164338,22.0,48,5,72861268,72877794,1,ENSG00000164338.5,5,72861268,72877794,UTP15,104.391449912817,0.398826253255098,135.75,1629,16526,12,1,58731,1,2,1,1,0.2763577792057489,0.320429698278101,1.01818605553599,0.945322280811803,1.1179748220546102,0,Y,0.4583333333333333,N
ENSG00000142156,24.0,48,21,47401651,47424964,1,ENSG00000142156.10,21,47401651,47424964,COL6A1,63.856550696646096,0.632995922404427,94.2,3297,23313,35,0,58874,4,11,2,7,-0.0720830728682249,-2.19802701018461,-0.4218577224689121,-0.925405566470658,-0.756697015284864,0,Y,0.5,Y
ENSG00000162620,35.0,36,1,74491699,74663871,-1,ENSG00000162620.11,1,74491699,74663871,LRRIQ3,57.3902864642881,0.313090152691178,277.0,1662,172172,6,0,59084,0,22,0,2,0.509542376275495,-0.908242367134175,0.696386377230321,-2.53125239294469,-2.08202600389267,0,Y,0.9722222222222222,Y
ENSG00000122873,20.0,48,10,60028818,60049346,1,ENSG00000122873.7,10,60028818,60049346,CISD1,54.976310265645104,0.459689286621034,115.0,345,20528,3,0,58878,0,0,0,0,-0.134947813522111,-0.0251790574562791,0.256635897867591,0.6553977431807161,0.7329680855884659,0,N,0.4166666666666667,Y
ENSG00000267127,14.0,34,18,77794346,77854968,1,ENSG00000267127.2,18,77794346,77854968,RP11-795F19.5,77.1706030852188,0.585789294532449,245.0,735,60622,3,0,59131,7,12,0,0,0.0418074942700808,0.108811822197152,-2.28178071696814,-1.90742678652475,-2.0743882782275502,0,Y,0.4117647058823529,N
ENSG00000131697,32.0,48,1,5922871,6052533,-1,ENSG00000131697.13,1,5922871,6052533,NPHP4,46.8357849164224,0.598394694627355,150.967741935484,4680,129662,31,0,59022,1,9,0,8,1.19894398288329,-2.87279498102368,0.458012077584659,-0.8878032795706909,-0.531255410051606,0,Y,0.6666666666666666,Y
ENSG00000254685,29.0,48,1,74663896,74699770,1,ENSG00000254685.2,1,74663896,74699770,FPGT,73.7007905756917,0.439625831045536,480.75,1923,35874,4,0,59086,0,24,0,0,-0.0230996903171682,0.0181378402072778,0.365960649202539,-2.53125239294469,-2.47162789907313,0,Y,0.6041666666666666,Y
ENSG00000153406,43.0,48,16,4511681,4545764,-1,ENSG00000153406.9,16,4511681,4545764,NMRAL1,103.536149525497,0.5870634173178699,204.4,1022,34083,5,0,58996,2,2,1,1,-0.446097107980158,-0.3589347732759021,-0.21451122134971495,0.353070956877827,0.172127363353483,0,Y,0.8958333333333334,Y
ENSG00000219545,16.0,48,7,7680342,8043689,1,ENSG00000219545.5,7,7680342,8043689,RPA3-AS1,39.0680932712099,0.467369398881479,168.0,504,363347,3,0,58710,0,3,0,0,-0.10920452428381,0.160396324179091,0.133585625753262,-0.458677650390135,-0.257178535900037,0,Y,0.3333333333333333,N
ENSG00000101546,21.0,48,18,77794358,77806397,1,ENSG00000101546.8,18,77794358,77806397,RBFA,80.6019542811407,0.527753728022533,153.428571428571,1074,12039,7,0,59131,7,12,0,0,0.291168749261209,0.326562099085625,-2.08512720147412,-1.73735202975032,-1.8640471580479896,0,Y,0.4375,N
ENSG00000184925,18.0,47,9,139844003,139849949,1,ENSG00000184925.7,9,139844003,139849949,LCN12,63.406096787103,0.6226012082671689,101.8,509,5946,5,0,58905,1,0,1,0,-0.8018964910013839,0.172747857376243,-0.127586613979461,0.8020802493006021,0.567160624179908,0,Y,0.3829787234042553,Y
ENSG00000103415,14.0,48,16,4524691,4560348,1,ENSG00000103415.7,16,4524691,4560348,HMOX2,122.792662245598,0.545954448931927,207.0,1035,35657,5,0,58996,0,3,0,0,0.6726654971315439,0.571283734825053,1.0376402515717,0.253895546750445,0.623955816805318,0,Y,0.2916666666666667,N
ENSG00000128791,28.0,48,18,9334765,9402418,1,ENSG00000128791.7,18,9334765,9402418,TWSG1,90.43493411273701,0.46730582460198,189.0,756,67653,4,0,59090,0,12,0,1,0.2919396605065589,-0.462515584261568,0.6225886089820121,-1.75193193073905,-1.1837443987742902,0,Y,0.5833333333333334,Y
ENSG00000122971,14.0,48,12,121163538,121177811,1,ENSG00000122971.4,12,121163538,121177811,ACADS,70.66156498814979,0.635599874918318,131.090909090909,1442,14273,11,0,59089,7,3,5,1,-2.84641464131682,-0.214001933307302,-1.97506930941631,0.0423408765318944,-0.8482365340667309,0,Y,0.2916666666666667,N
ENSG00000116783,40.0,48,1,74663947,75010112,1,ENSG00000116783.10,1,74663947,75010112,TNNI3K,84.577630202378,0.428111123078216,112.5,3150,346165,28,0,59202,7,24,0,0,1.7549024891166898,1.88557273334126,-1.22541558518061,-2.32607236941561,-1.86273649976576,0,Y,0.8333333333333334,Y
ENSG00000161204,18.0,48,3,183903811,183911800,1,ENSG00000161204.7,3,183903811,183911800,ABCF3,82.65745892927629,0.549936418039572,103.045454545455,2267,7989,22,1,59060,0,12,0,0,1.28759986680681,1.32807698398367,1.45912576113754,-0.978402946599979,-0.33301926648898,1,Y,0.375,Y
ENSG00000101004,18.0,48,20,25433341,25566153,-1,ENSG00000101004.10,20,25433341,25566153,NINL,97.3895358126445,0.561896824941333,192.260869565217,4422,132812,23,0,59027,7,24,3,8,-1.06194229791014,-2.87279498102368,-1.42731235895727,-2.4234175513480603,-2.01711683836133,0,Y,0.375,N
ENSG00000151917,40.0,46,6,56819773,56892140,1,ENSG00000151917.13,6,56819773,56892140,BEND6,94.0007154413443,0.4000285503074559,174.0,870,72367,5,0,58851,1,0,0,0,0.542304909556661,0.5237309178573449,0.29149886917631296,1.02488468006536,0.922313771020989,0,Y,0.8695652173913043,Y
ENSG00000255837,30.0,48,12,11149094,11150474,-1,ENSG00000255837.1,12,11149094,11150474,TAS2R20,114.364611250858,0.3852721451440769,936.0,936,1380,1,2,58514,8,1,0,0,0.6216140831894879,0.513888421711935,-1.39232747762498,1.20706116319476,-0.0468756837633676,1,Y,0.625,Y
ENSG00000214402,20.0,47,9,139876356,139880862,1,ENSG00000214402.6,9,139876356,139880862,LCNL1,40.793684589145705,0.614471973113104,171.0,513,4506,3,0,58389,0,0,0,0,-0.296503663612919,-0.172272721492404,0.107424960112019,0.577374912563583,0.591955979883439,0,N,0.425531914893617,N
ENSG00000089486,22.0,48,16,4560676,4588829,-1,ENSG00000089486.12,16,4560676,4588829,CDIP1,39.3963362179855,0.632771944851979,192.25,769,28153,4,0,58725,0,1,0,0,-0.21634489336984694,-0.0896214166444168,0.14798097252398598,0.228671938156114,0.306105000398072,0,Y,0.4583333333333333,Y
ENSG00000157837,23.0,48,12,121200313,121342174,-1,ENSG00000157837.11,12,121200313,121342174,SPPL3,61.941586682483,0.496042718801525,119.2,1192,141861,10,0,59062,1,2,0,1,0.369228289168044,-0.26103403296124106,0.0012072830846235599,0.185252828195452,0.17193519253464598,0,Y,0.4791666666666667,Y
ENSG00000119977,22.0,48,10,97423158,97453900,-1,ENSG00000119977.16,10,97423158,97453900,TCTN3,82.35714140750059,0.4730169937452679,148.5,2079,30742,14,0,59068,1,4,0,3,0.7345561343669,-1.29406247302386,0.340276672040717,-0.097173110877276,0.0900499988339428,0,Y,0.4583333333333333,Y
ENSG00000105695,25.0,47,19,35783028,35804707,1,ENSG00000105695.10,19,35783028,35804707,MAG,88.770334724447,0.5958839575565401,184.636363636364,2031,21679,11,0,58879,0,3,0,1,0.6226290293201789,-0.172821058291905,0.8092930412869058,0.115289514387592,0.432400615574577,0,Y,0.5319148936170213,Y
ENSG00000183111,14.0,48,5,148931510,149014531,1,ENSG00000183111.7,5,148931510,149014531,ARHGEF37,97.5905463330859,0.566254010971365,175.0,2100,83021,12,0,58835,1,1,1,1,-0.122177177508876,0.00594205019167598,0.402043796230928,0.8173290785185731,0.7935787457158159,0,Y,0.2916666666666667,N
ENSG00000133028,16.0,48,17,10583654,10601692,-1,ENSG00000133028.6,17,10583654,10601692,SCO1,84.7899123647004,0.4857207764589861,157.0,942,18038,6,0,59061,1,8,0,0,0.306590886647319,0.329136441765464,0.0840615610192489,-1.12532598354668,-0.7999482086113531,0,Y,0.3333333333333333,Y
ENSG00000130684,27.0,48,20,25654851,25677477,-1,ENSG00000130684.9,20,25654851,25677477,ZNF337,129.214731520123,0.5598789486305721,570.0,2280,22626,4,0,58837,4,15,0,8,0.517131793002875,-2.87279498102368,-0.800313832317958,-1.8915873555853304,-1.5716229993433002,0,Y,0.5625,Y
