	Ensembl Gene ID	affectedTissues	expressedTissues	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	pLI	haplo	propOfExpressedAffectedByeQTL
7772	ENSG00000149716	48.0	48	11	69467844	69490184	-1	0.0329902568453812	N	1.0
7773	ENSG00000148842	12.0	48	10	104678050	104849978	1	0.994106430518482	Y	0.25
7774	ENSG00000152234	47.0	48	18	43664110	43684300	-1	0.998862483879488	Y	0.9791666666666666
7775	ENSG00000196821	48.0	48	6	34555065	34664636	-1	0.4540296710856839	N	1.0
7776	ENSG00000075336	27.0	48	18	71815746	71826197	1	0.00532093086929824	N	0.5625
7777	ENSG00000204922	48.0	48	11	62437745	62441159	1	0.000546458147219791	N	1.0
7778	ENSG00000241360	6.0	48	22	38054734	38062941	1	0.0427153489302202	N	0.125
7779	ENSG00000143520	47.0	48	1	152321211	152332482	-1	4.649924492632829e-41	N	0.9791666666666666
7780	ENSG00000008516	48.0	48	16	3096682	3110727	1	1.64577846493364e-06	N	1.0
7781	ENSG00000100097	23.0	48	22	38071615	38075813	1	0.00463689761502241	N	0.4791666666666667
7782	ENSG00000158966	12.0	47	1	64936428	65158741	1	0.8380369692038471	N	0.2553191489361702
7783	ENSG00000131475	9.0	48	17	40925454	40931617	1	0.7350777284204351	N	0.1875
7784	ENSG00000196092	1.0	20	9	36833272	37034103	-1	0.9842439887302672	Y	0.05
7785	ENSG00000104361	48.0	48	8	99202061	99306621	-1	5.7928729916981915e-06	N	1.0
7786	ENSG00000143536	13.0	48	1	152381719	152386739	-1	0.000495360508958453	N	0.2708333333333333
7787	ENSG00000114956	46.0	48	2	74153953	74186088	1	0.368434604695276	N	0.9583333333333334
7788	ENSG00000157429	48.0	48	16	71498453	71598992	-1	1.7827743353257103e-05	N	1.0
7789	ENSG00000160226	48.0	48	21	45748827	45759285	-1	0.0135303834414265	N	1.0
7790	ENSG00000148908	47.0	48	10	121259340	121302220	-1	0.6015599676024019	N	0.9791666666666666
7791	ENSG00000162191	15.0	48	11	62443970	62446567	-1	0.768417510378765	N	0.3125
7792	ENSG00000164096	48.0	48	4	120218207	120225600	-1	0.8680308736389659	N	1.0
7793	ENSG00000166347	37.0	48	18	71920530	71959251	-1	0.0337393159429441	N	0.7708333333333334
7794	ENSG00000186207	10.0	17	1	152483320	152484653	1	0.0767260194114967	N	0.5882352941176471
7795	ENSG00000204899	48.0	48	13	73282495	73301825	-1	0.611862318159052	N	1.0
7796	ENSG00000100101	27.0	48	22	38077680	38170137	1	0.0905536976948761	N	0.5625
7797	ENSG00000110786	41.0	44	11	18749475	18814268	-1	0.000777688142490709	N	0.9318181818181818
7798	ENSG00000115085	48.0	48	2	98330023	98356325	1	0.27266724849371304	N	1.0
7799	ENSG00000176029	3.0	14	11	8941623	8954553	-1	4.79365943685803e-06	N	0.21428571428571427
7800	ENSG00000143786	40.0	48	1	224622362	224928251	1	0.38181843906584295	N	0.8333333333333334
7801	ENSG00000169509	5.0	47	1	152486978	152488486	1	0.0036730400797583295	N	0.10638297872340426
7802	ENSG00000145384	9.0	10	4	120238405	120243545	-1	0.0011779051523433301	N	0.9
7803	ENSG00000007237	37.0	48	17	9813926	10101868	-1	0.0255296444534551	N	0.7708333333333334
7804	ENSG00000185966	3.0	5	1	152538130	152539248	-1	0.0390009274705493	N	0.6
7805	ENSG00000136122	48.0	48	13	73302061	73330336	1	0.000692705153335445	N	1.0
7806	ENSG00000186716	48.0	48	22	23521891	23660224	1	0.9999672247977828	Y	1.0
7807	ENSG00000163202	5.0	6	1	152551857	152552980	-1	7.91048601058223e-05	N	0.8333333333333334
7808	ENSG00000109814	48.0	48	4	39500375	39529931	-1	5.54140714269145e-05	N	1.0
7809	ENSG00000178397	48.0	48	7	6369040	6388612	-1	1.23121895874442e-05	N	1.0
7810	ENSG00000170608	2.0	29	19	46367247	46377055	1	0.395510308295114	N	0.06896551724137931
7811	ENSG00000068078	32.0	48	4	1795034	1810599	1	0.00290912236409275	N	0.6666666666666666
7812	ENSG00000244057	4.0	4	1	152573138	152573562	1	0.496169124945965	N	1.0
7813	ENSG00000170604	3.0	48	19	46386866	46389376	-1	0.9744304216051528	Y	0.0625
7814	ENSG00000149527	35.0	48	1	2357419	2436969	1	1.70518647543863e-08	N	0.7291666666666666
7815	ENSG00000166398	20.0	48	19	34745442	34846491	1	0.877125217335467	N	0.4166666666666667
7816	ENSG00000104131	2.0	48	15	44829255	44855227	1	0.859084260110388	N	0.041666666666666664
7817	ENSG00000104375	46.0	48	8	99413631	99955055	-1	5.73733703569325e-09	N	0.9583333333333334
7818	ENSG00000176182	7.0	48	19	46393278	46405862	-1	0.8103910508550172	N	0.14583333333333334
7819	ENSG00000166133	32.0	48	15	40861499	40866659	1	0.00010517059063424599	N	0.6666666666666666
7820	ENSG00000089280	11.0	48	16	31191431	31203127	1	0.9999637863413192	Y	0.22916666666666666
7821	ENSG00000082805	48.0	48	12	1099675	1605099	1	0.00412388322590132	N	1.0
7822	ENSG00000160325	48.0	48	9	136325089	136335970	1	0.00574676872876184	N	1.0
7823	ENSG00000185962	4.0	5	1	152595310	152595579	-1	0.496361201281267	N	0.8
7824	ENSG00000164659	38.0	48	7	86506222	86689015	-1	0.000166955192879022	N	0.7916666666666666
7825	ENSG00000176927	36.0	37	17	28256218	28435470	1	7.41783951945302e-16	N	0.972972972972973
7826	ENSG00000187223	1.0	2	1	152635872	152637135	1	0.139231288431163	N	0.5
7827	ENSG00000162437	41.0	48	1	65210778	65298915	1	1.85996394365043e-06	N	0.8541666666666666
7828	ENSG00000164307	48.0	48	5	96096521	96143803	-1	9.99009541070118e-18	N	1.0
7829	ENSG00000042317	48.0	48	14	88851268	88936694	1	3.1390407280855605e-09	N	1.0
7830	ENSG00000099326	46.0	48	19	59073298	59084942	-1	1.8149474244528199e-06	N	0.9583333333333334
7831	ENSG00000204356	48.0	48	6	31919864	31926887	-1	0.7562731671991291	N	1.0
7832	ENSG00000187173	3.0	4	1	152670840	152671918	1	0.00619380141821062	N	0.75
7833	ENSG00000128641	18.0	48	2	192109911	192290115	1	0.878004107551654	N	0.375
7834	ENSG00000100106	48.0	48	22	38093011	38172563	1	8.94617457135198e-13	N	1.0
7835	ENSG00000147905	34.0	48	9	37120536	37358146	1	3.37485219287985e-09	N	0.7083333333333334
7836	ENSG00000135929	25.0	48	2	219646472	219680016	1	3.8968187506163296e-11	N	0.5208333333333334
7837	ENSG00000089101	31.0	36	20	20033158	20341346	1	6.86648939566699e-10	N	0.8611111111111112
7838	ENSG00000187170	2.0	2	1	152680636	152681967	1	0.00328018180284451	N	1.0
7839	ENSG00000160326	45.0	48	9	136336217	136344259	-1	0.000366664150450035	N	0.9375
7840	ENSG00000187773	40.0	41	18	72102963	72125179	-1	0.016640101426451	N	0.975609756097561
7841	ENSG00000107745	44.0	48	10	74127098	74385899	-1	1.67853966108127e-10	N	0.9166666666666666
7842	ENSG00000137812	4.0	33	15	40886218	40956540	1	0.0237167187203929	N	0.12121212121212122
7843	ENSG00000187605	4.0	48	2	74229840	74335303	1	0.999942650512804	Y	0.08333333333333333
7844	ENSG00000104894	48.0	48	19	49838428	49846592	1	0.00640181376663543	N	1.0
7845	ENSG00000117713	4.0	48	1	27022524	27108595	1	0.999999996642687	Y	0.08333333333333333
7846	ENSG00000163291	41.0	48	4	79808281	79860592	-1	0.0203917043787596	N	0.8541666666666666
7847	ENSG00000162434	45.0	48	1	65298912	65432187	-1	0.995909680354616	Y	0.9375
7848	ENSG00000083520	45.0	48	13	73329540	73356234	-1	2.0452346834356105e-11	N	0.9375
7849	ENSG00000073849	47.0	48	3	186648274	186796341	1	0.8144356777744121	N	0.9791666666666666
7850	ENSG00000203786	16.0	47	1	152730506	152734529	1	7.825651289961162e-14	N	0.3404255319148936
7851	ENSG00000142185	47.0	47	21	45770046	45862964	1	3.36526227253837e-25	N	1.0
7852	ENSG00000043462	40.0	47	5	169673241	169725231	-1	0.988900379914002	Y	0.851063829787234
7853	ENSG00000075388	2.0	2	11	69587797	69590171	-1	0.7502156779746469	N	1.0
7854	ENSG00000100888	9.0	48	14	21853353	21924285	-1	0.9999999999980952	Y	0.1875
7855	ENSG00000177363	2.0	47	11	62453874	62457371	-1	5.437214588399999e-05	N	0.0425531914893617
7856	ENSG00000186895	3.0	3	11	69624992	69633792	-1	0.0330372169885067	N	1.0
7857	ENSG00000138735	26.0	48	4	120415550	120550146	-1	0.00339090594474959	N	0.5416666666666666
7858	ENSG00000186226	4.0	4	1	152758690	152760902	1	0.000399700058911427	N	1.0
7859	ENSG00000105220	48.0	48	19	34850385	34893061	1	0.0015814519272106	N	1.0
7860	ENSG00000187616	4.0	11	9	136379708	136393734	-1	0.00216915928417017	N	0.36363636363636365
7861	ENSG00000172155	2.0	2	1	152769227	152770657	1	0.0035675465011820798	N	1.0
7862	ENSG00000115459	35.0	48	2	85581517	85618875	1	4.564087802855429e-11	N	0.7291666666666666
7863	ENSG00000113924	42.0	48	3	120347020	120401418	-1	6.42452291651269e-05	N	0.875
7864	ENSG00000197084	3.0	21	1	152777311	152779107	-1	0.0275164497301328	N	0.14285714285714285
7865	ENSG00000023330	7.0	48	3	52232102	52248343	1	0.907956554078195	Y	0.14583333333333334
7866	ENSG00000156486	7.0	43	8	99439250	99445076	1	0.528896630632781	N	0.16279069767441862
7867	ENSG00000139117	48.0	48	12	39040624	39301232	-1	0.07800427323508	N	1.0
7868	ENSG00000189060	38.0	48	22	38201114	38203442	1	0.154802582065257	N	0.7916666666666666
7869	ENSG00000185842	38.0	40	1	225083964	225586996	1	8.770001905562531e-06	N	0.95
7870	ENSG00000013375	46.0	48	6	83870869	83903655	-1	0.0235635730698108	N	0.9583333333333334
7871	ENSG00000197859	42.0	46	9	136397286	136440641	1	0.0710586670580913	N	0.9130434782608695
7872	ENSG00000103490	30.0	48	16	31212806	31214771	-1	0.0165035542141555	N	0.625
7873	ENSG00000183559	1.0	2	10	124457225	124459338	-1	1.2952942418730801e-06	N	0.5
7874	ENSG00000164920	5.0	41	8	99956631	99964332	1	0.56668220898551	N	0.12195121951219512
7875	ENSG00000163206	4.0	8	1	152850793	152857523	1	0.0429932404361666	N	0.5
7876	ENSG00000100116	34.0	48	22	38203912	38213183	1	7.760967634101331e-06	N	0.7083333333333334
7877	ENSG00000133313	47.0	48	18	72163051	72188366	1	0.00119100825592748	N	0.9791666666666666
7878	ENSG00000165685	7.0	32	12	10323141	10344400	1	0.0401804982967945	N	0.21875
7879	ENSG00000137106	48.0	48	9	37422663	37436987	1	0.00013344009925403	N	1.0
7880	ENSG00000164385	40.0	41	6	2622147	2634837	-1	0.00344852669127423	N	0.975609756097561
7881	ENSG00000163170	11.0	48	2	74362525	74375121	-1	0.418296316493259	N	0.22916666666666666
7882	ENSG00000171368	48.0	48	5	660883	693510	-1	0.44786053915937296	N	1.0
7883	ENSG00000183695	19.0	19	11	19076002	19082228	-1	0.00249061218606174	N	1.0
7884	ENSG00000152240	48.0	48	18	43684298	43708299	1	0.000296742662155892	N	1.0
7885	ENSG00000162433	39.0	48	1	65613232	65697828	1	0.23613336099277	N	0.8125
7886	ENSG00000177238	8.0	41	16	31225342	31236510	1	0.000530648274852266	N	0.1951219512195122
7887	ENSG00000131620	27.0	47	11	69924408	70035634	1	0.993084640132559	Y	0.574468085106383
7888	ENSG00000196990	7.0	24	9	136444079	136451319	-1	0.428150995206124	N	0.2916666666666667
7889	ENSG00000083535	48.0	48	13	73356197	73590591	1	4.97647085898113e-08	N	1.0
7890	ENSG00000163207	7.0	48	1	152881021	152884362	1	3.43124628664551e-09	N	0.14583333333333334
7891	ENSG00000138161	36.0	48	10	124591665	124639146	-1	5.27752199889402e-06	N	0.75
7892	ENSG00000156269	15.0	17	4	80146848	80247204	-1	0.00282227496929348	N	0.8823529411764706
7893	ENSG00000123505	11.0	48	6	111195973	111216916	1	0.9034135176514788	Y	0.22916666666666666
7894	ENSG00000163683	48.0	48	4	39547950	39640710	-1	0.742727362576883	N	1.0
7895	ENSG00000145949	48.0	48	6	2663863	2751200	-1	1.65850133719676e-11	N	1.0
7896	ENSG00000169900	16.0	18	16	31227283	31228680	-1	0.4652699178230271	N	0.8888888888888888
7897	ENSG00000139988	27.0	46	14	68168603	68201169	1	4.71469945442482e-06	N	0.5869565217391305
7898	ENSG00000123454	48.0	48	9	136501482	136524466	1	2.5416092230511502e-06	N	1.0
7899	ENSG00000196475	1.0	2	4	80327508	80329372	-1	2.89758110627621e-08	N	0.5
7900	ENSG00000197406	2.0	46	14	102027688	102029789	1	0.768046570846978	N	0.043478260869565216
7901	ENSG00000128310	13.0	19	22	38219389	38221502	1	0.0231534228966913	N	0.6842105263157895
7902	ENSG00000177054	44.0	48	11	19138646	19197969	1	2.55026685458048e-14	N	0.9166666666666666
7903	ENSG00000168000	38.0	48	11	62457747	62477317	-1	0.00852541052442389	N	0.7916666666666666
7904	ENSG00000076685	40.0	48	10	104845940	104953056	-1	0.0521978626707803	N	0.8333333333333334
7905	ENSG00000144840	48.0	48	3	120405528	120461840	-1	0.13665221470571498	N	1.0
7906	ENSG00000077454	44.0	48	7	100169855	100183776	-1	0.00017644288346698	N	0.9166666666666666
7907	ENSG00000169474	7.0	48	1	152956557	152958289	1	0.175108853992108	N	0.14583333333333334
7908	ENSG00000239732	46.0	48	3	52255096	52273183	-1	0.000525225802125772	N	0.9583333333333334
7909	ENSG00000078140	47.0	48	4	39699664	39784412	1	0.9626134214155742	Y	0.9791666666666666
7910	ENSG00000110274	48.0	48	11	117185273	117283984	1	9.668792253044667e-18	N	1.0
7911	ENSG00000188818	48.0	48	5	710471	851101	-1	5.59638555559534e-11	N	1.0
7912	ENSG00000169896	25.0	48	16	31271311	31344213	1	1.33563852516558e-08	N	0.5208333333333334
7913	ENSG00000148426	25.0	48	10	11865338	11914276	1	0.00546315143684282	N	0.5208333333333334
7914	ENSG00000163209	5.0	48	1	152974223	152976332	1	0.00604296707083471	N	0.10416666666666667
7915	ENSG00000102554	38.0	48	13	73629114	73651676	1	0.8719833591836751	N	0.7916666666666666
7916	ENSG00000136238	48.0	48	7	6414154	6443608	1	0.572395052728126	N	1.0
7917	ENSG00000140835	10.0	21	16	71559136	71572649	1	5.592324862821129e-09	N	0.47619047619047616
7918	ENSG00000101608	45.0	48	18	3247479	3256234	1	0.00150150767485969	N	0.9375
7919	ENSG00000100124	48.0	48	22	38226862	38245334	-1	0.0153084731551182	N	1.0
7920	ENSG00000155115	34.0	48	6	111279763	111289093	1	0.0117194903947077	N	0.7083333333333334
7921	ENSG00000114978	40.0	48	2	74379655	74406025	-1	0.853010254514718	N	0.8333333333333334
7922	ENSG00000175203	29.0	48	12	57923885	57941114	-1	0.9963673114887222	Y	0.6041666666666666
7923	ENSG00000116675	35.0	48	1	65713902	65881552	1	0.99918835079312	Y	0.7291666666666666
7924	ENSG00000179632	47.0	48	8	145159402	145162514	1	0.794024579551437	N	0.9791666666666666
7925	ENSG00000169469	4.0	48	1	153003678	153005376	1	0.17260904615433995	N	0.08333333333333333
7926	ENSG00000188559	43.0	48	20	20370196	20693131	-1	8.48775696516084e-06	N	0.8958333333333334
7927	ENSG00000198650	6.0	33	16	71599563	71611033	-1	0.0214384440123944	N	0.18181818181818182
7928	ENSG00000168795	48.0	48	9	37438111	37465396	-1	0.7984553614792779	N	1.0
7929	ENSG00000118922	21.0	48	13	74260226	74708394	-1	0.9822331624379808	Y	0.4375
7930	ENSG00000163216	4.0	42	1	153012201	153014407	-1	0.00368097397742855	N	0.09523809523809523
7931	ENSG00000033030	40.0	48	12	122957417	122985518	-1	0.7778190672626971	N	0.8333333333333334
7932	ENSG00000015520	12.0	44	7	44552134	44580914	-1	1.37380138652805e-10	N	0.2727272727272727
7933	ENSG00000051180	33.0	48	15	40986972	41024354	1	0.99041808754591	Y	0.6875
7934	ENSG00000241794	3.0	48	1	153028589	153030013	-1	0.16025585529202802	N	0.0625
7935	ENSG00000118680	31.0	48	18	3261907	3278282	1	0.290511998767659	N	0.6458333333333334
7936	ENSG00000139112	41.0	48	12	10365057	10375727	1	0.782335274522732	N	0.8541666666666666
7937	ENSG00000115592	5.0	25	2	219687106	219696809	-1	9.669925458668058e-05	N	0.2
7938	ENSG00000182132	5.0	42	5	169780491	170163636	1	0.0202319565749317	N	0.11904761904761904
7939	ENSG00000140832	40.0	41	16	71660064	71676017	1	0.00030379359267172204	N	0.975609756097561
7940	ENSG00000164185	8.0	43	5	121465208	121515312	1	5.66230084983659e-07	N	0.18604651162790697
7941	ENSG00000143815	32.0	48	1	225589204	225616627	-1	0.997025227192741	Y	0.6666666666666666
7942	ENSG00000137054	37.0	48	9	37485932	37503694	1	1.02878653124634e-05	N	0.7708333333333334
7943	ENSG00000196805	8.0	8	1	153042700	153113927	-1	0.15744268643288	N	1.0
7944	ENSG00000163412	45.0	48	3	71724567	71803924	-1	0.0042325033137746715	N	0.9375
7945	ENSG00000203785	5.0	48	1	153065611	153078660	-1	0.15458733678847	N	0.10416666666666667
7946	ENSG00000126562	24.0	46	17	40932696	40948954	1	1.8287356256517106e-13	N	0.5217391304347826
7947	ENSG00000157881	26.0	48	1	2439972	2458039	-1	0.945333401831958	Y	0.5416666666666666
7948	ENSG00000163297	31.0	48	4	80822303	81046608	-1	0.4051887480603461	N	0.6458333333333334
7949	ENSG00000244094	11.0	16	1	153084590	153085991	-1	0.0036220314764559797	N	0.6875
7950	ENSG00000123453	48.0	48	9	136528682	136605077	-1	8.19688048123126e-10	N	1.0
7951	ENSG00000065911	15.0	48	2	74425689	74444692	1	0.151202634179126	N	0.3125
7952	ENSG00000159516	4.0	28	1	153122058	153123345	-1	0.0266080186616705	N	0.14285714285714285
7953	ENSG00000136536	33.0	48	2	160569000	160627538	1	0.9770263713299492	Y	0.6875
7954	ENSG00000100129	48.0	48	22	38244875	38285414	1	0.93881361379477	Y	1.0
7955	ENSG00000150526	9.0	12	14	39699435	39722859	1	0.000208820494041296	N	0.75
7956	ENSG00000213339	3.0	48	19	10812106	10824113	1	0.000223249642879381	N	0.0625
7957	ENSG00000060642	48.0	48	1	27113963	27124889	1	7.2042376998992e-06	N	1.0
7958	ENSG00000108349	48.0	48	17	38296571	38328436	1	0.913674728687448	Y	1.0
7959	ENSG00000164344	47.0	47	4	187130133	187179625	1	4.7595385832154e-11	N	1.0
7960	ENSG00000121892	48.0	48	4	39824483	39979576	-1	0.999852920422859	Y	1.0
7961	ENSG00000136111	48.0	48	13	75858808	76056250	-1	3.6440692644285295e-13	N	1.0
7962	ENSG00000177426	3.0	48	18	3411606	3458409	1	0.0907591522452098	N	0.0625
7963	ENSG00000136451	15.0	48	17	56048910	56065620	-1	0.943031802518397	Y	0.3125
7964	ENSG00000074219	34.0	48	19	49843852	49865714	-1	0.00204731673714379	N	0.7083333333333334
7965	ENSG00000154380	41.0	47	1	225674537	225840844	-1	0.995700037438515	Y	0.8723404255319149
7966	ENSG00000152242	45.0	48	18	43753519	43846949	1	0.901996340401965	Y	0.9375
7967	ENSG00000203782	7.0	48	1	153232176	153234598	1	0.17947999934101802	N	0.14583333333333334
7968	ENSG00000094880	26.0	48	5	137523339	137549032	-1	0.9993076931291972	Y	0.5416666666666666
7969	ENSG00000164535	48.0	48	7	6448757	6523821	-1	1.65016137668239e-06	N	1.0
7970	ENSG00000197498	47.0	48	6	111303218	111349466	1	0.393258891668275	N	0.9791666666666666
7971	ENSG00000116678	48.0	48	1	65886248	66107242	1	0.999805342049916	Y	1.0
7972	ENSG00000120896	47.0	48	8	22402499	22433301	1	2.3110626223103697e-06	N	0.9791666666666666
7973	ENSG00000089163	41.0	48	12	120740119	120751052	1	1.80676632025049e-07	N	0.8541666666666666
7974	ENSG00000078304	44.0	48	14	102228135	102394326	1	0.9976726634822471	Y	0.9166666666666666
7975	ENSG00000197063	3.0	48	17	79876146	79885590	-1	0.625915690848724	N	0.0625
7976	ENSG00000204160	38.0	48	1	27153201	27184093	1	0.00119784993745536	N	0.7916666666666666
7977	ENSG00000159527	7.0	8	1	153270338	153283194	-1	9.00246757206822e-05	N	0.875
7978	ENSG00000197921	4.0	44	1	2460184	2461684	-1	0.532717161921776	N	0.09090909090909091
7979	ENSG00000147912	48.0	48	9	37510889	37588871	-1	0.00149253162516481	N	1.0
7980	ENSG00000040199	48.0	48	16	71671738	71758604	-1	0.0157973198741475	N	1.0
7981	ENSG00000095637	47.0	48	10	97071528	97321171	-1	2.14384718511001e-08	N	0.9791666666666666
7982	ENSG00000141622	19.0	47	18	43906772	44043103	1	0.9710990752883728	Y	0.40425531914893614
7983	ENSG00000072609	48.0	48	12	133398773	133532890	-1	0.636712516541035	N	1.0
7984	ENSG00000136450	1.0	48	17	56080721	56084707	-1	0.991994022925919	Y	0.020833333333333332
7985	ENSG00000140488	48.0	48	15	72577068	72612470	-1	0.376807001276073	N	1.0
7986	ENSG00000163218	10.0	11	1	153302596	153321316	-1	2.63028984617915e-08	N	0.9090909090909091
7987	ENSG00000137171	46.0	48	6	43008515	43042837	1	0.236002384577825	N	0.9583333333333334
7988	ENSG00000157873	35.0	48	1	2487078	2496821	1	0.819999054408814	N	0.7291666666666666
7989	ENSG00000129170	8.0	48	11	19203578	19232120	-1	0.00220886834015439	N	0.16666666666666666
7990	ENSG00000204176	48.0	48	10	46955444	46971400	-1	3.4018694430093493e-18	N	1.0
7991	ENSG00000119203	47.0	48	2	9563697	9613230	1	3.4570475120286e-05	N	0.9791666666666666
7992	ENSG00000088926	31.0	31	4	187187099	187210835	1	1.9128733725791496e-22	N	1.0
7993	ENSG00000008517	48.0	48	16	3115298	3131908	1	3.7703925155889e-07	N	1.0
7994	ENSG00000145936	45.0	48	5	169801675	169816681	-1	2.07038513299084e-05	N	0.9375
7995	ENSG00000143742	48.0	48	1	225965531	225978168	1	0.308171838775694	N	1.0
7996	ENSG00000072121	37.0	48	14	68194091	68283307	-1	1.03844572602961e-11	N	0.7708333333333334
7997	ENSG00000136040	12.0	48	12	94542499	94701451	1	0.999714839774068	Y	0.25
7998	ENSG00000160233	48.0	48	21	45875369	45878739	1	0.0064569483285290795	N	1.0
7999	ENSG00000100139	18.0	48	22	38301664	38338829	1	0.000381388681523539	N	0.375
8000	ENSG00000140678	32.0	48	16	31366455	31394318	1	6.11156995762923e-05	N	0.6666666666666666
8001	ENSG00000213625	48.0	48	1	65886270	65901690	1	0.0947893568489441	N	1.0
8002	ENSG00000175768	1.0	48	9	37582643	37592639	-1	0.588881590096298	N	0.020833333333333332
8003	ENSG00000177103	45.0	46	11	117298489	117688240	-1	0.999999092176902	Y	0.9782608695652174
8004	ENSG00000175894	19.0	39	21	45917775	46131495	-1	1.87288813996797e-10	N	0.48717948717948717
8005	ENSG00000104901	42.0	42	19	49865040	49878373	1	0.00010520776360565501	N	1.0
8006	ENSG00000143819	48.0	48	1	225997794	226033260	1	1.6189441694091e-07	N	1.0
8007	ENSG00000104133	19.0	48	15	44854894	44955876	-1	2.91203449273578e-22	N	0.3958333333333333
8008	ENSG00000163220	46.0	48	1	153330330	153333503	1	0.6674401176167271	N	0.9583333333333334
8009	ENSG00000114942	2.0	48	2	207024309	207027652	1	0.3333474718411961	N	0.041666666666666664
8010	ENSG00000183010	16.0	48	17	79890260	79900288	-1	0.000359028805830681	N	0.3333333333333333
8011	ENSG00000164270	3.0	27	5	147830595	148056798	-1	0.6487875127590239	N	0.1111111111111111
8012	ENSG00000188243	32.0	48	13	76099350	76123575	-1	0.131043402998848	N	0.6666666666666666
8013	ENSG00000163221	48.0	48	1	153346184	153348125	-1	0.0335297458461187	N	1.0
8014	ENSG00000168412	1.0	8	4	187454809	187476721	-1	0.00303239205970951	N	0.125
8015	ENSG00000094755	29.0	32	5	170190354	170241051	1	9.63031365626368e-06	N	0.90625
8016	ENSG00000168040	3.0	48	11	70049269	70053496	1	0.665952895317945	N	0.0625
8017	ENSG00000129173	7.0	32	11	19245610	19263167	-1	0.995041279088296	Y	0.21875
8018	ENSG00000205445	1.0	3	21	45970240	45971388	-1	0.0170721058222492	N	0.3333333333333333
8019	ENSG00000070601	23.0	41	9	37650997	37746901	1	3.5321087486031e-10	N	0.5609756097560976
8020	ENSG00000143546	19.0	48	1	153362508	153363664	-1	0.18621660530132894	N	0.3958333333333333
8021	ENSG00000170890	25.0	48	12	120759914	120765592	-1	3.64893028626161e-11	N	0.5208333333333334
8022	ENSG00000129472	47.0	48	14	21927179	21945132	-1	0.000147821571275719	N	0.9791666666666666
8023	ENSG00000146013	4.0	45	5	137588068	137610360	-1	0.0290609621761813	N	0.08888888888888889
8024	ENSG00000188155	2.0	2	21	46011149	46012386	-1	1.55311497446653e-05	N	1.0
8025	ENSG00000160293	45.0	48	9	136627016	136857726	-1	0.00251877000405443	N	0.9375
8026	ENSG00000118939	46.0	48	13	76123619	76180085	1	1.95224115097409e-05	N	0.9583333333333334
8027	ENSG00000111011	9.0	48	12	122989190	123011547	-1	0.992877361426345	Y	0.1875
8028	ENSG00000196187	48.0	48	1	226033237	226070069	-1	6.10813887296527e-05	N	1.0
8029	ENSG00000139116	44.0	48	12	39687030	39837192	-1	6.18012815847982e-05	N	0.9166666666666666
8030	ENSG00000083857	40.0	47	4	187508937	187647876	-1	1.77905878379738e-10	N	0.851063829787234
8031	ENSG00000179832	12.0	48	8	145202919	145316843	1	0.587142254682183	N	0.25
8032	ENSG00000128346	18.0	48	22	38339528	38349676	-1	2.5112607112756197e-06	N	0.375
8033	ENSG00000105989	7.0	41	7	116916685	116963343	-1	0.6111063050882239	N	0.17073170731707318
8034	ENSG00000184330	1.0	5	1	153389000	153395701	1	0.0315992767749722	N	0.2
8035	ENSG00000135097	30.0	43	12	120779133	120806983	-1	0.997146450593471	Y	0.6976744186046512
8036	ENSG00000168924	19.0	48	4	1813206	1857974	-1	0.0810547259175606	N	0.3958333333333333
8037	ENSG00000175793	2.0	48	1	27189633	27190947	1	0.4908900623879149	N	0.041666666666666664
8038	ENSG00000184588	2.0	48	1	66258197	66840259	1	0.7090786169105359	N	0.041666666666666664
8039	ENSG00000172215	39.0	39	3	45982425	45989845	1	6.15120183208142e-05	N	1.0
8040	ENSG00000112394	36.0	47	6	111408781	111552397	1	0.0676070063771054	N	0.7659574468085106
8041	ENSG00000142751	7.0	48	1	27202624	27216788	-1	0.0369234540989058	N	0.14583333333333334
8042	ENSG00000161609	14.0	16	19	49891475	49921251	1	7.223011019219841e-07	N	0.875
8043	ENSG00000013392	48.0	48	6	83903098	83908651	1	0.000931281554491641	N	1.0
8044	ENSG00000106648	9.0	9	7	151653464	151717019	1	6.05278672454337e-13	N	1.0
8045	ENSG00000173578	16.0	23	3	46058516	46069234	-1	0.0978541501235188	N	0.6956521739130435
8046	ENSG00000153767	25.0	48	3	120461484	120501916	1	0.902579885844598	Y	0.5208333333333334
8047	ENSG00000143556	21.0	41	1	153430220	153433177	-1	0.5474788722624471	N	0.5121951219512195
8048	ENSG00000184787	48.0	48	21	46188955	46221934	-1	0.24741649935530896	N	1.0
8049	ENSG00000178175	35.0	47	5	71738479	71803554	-1	0.504819503691726	N	0.7446808510638298
8050	ENSG00000131386	45.0	48	3	16216156	16273499	1	5.516346486131768e-10	N	0.9375
8051	ENSG00000165275	48.0	48	9	37753804	37778969	1	8.98476738851976e-05	N	1.0
8052	ENSG00000221869	15.0	48	8	48649471	48651648	-1	0.5407175820357489	N	0.3125
8053	ENSG00000151461	47.0	48	10	11962021	12085169	-1	0.99999826926484	Y	0.9791666666666666
8054	ENSG00000100142	7.0	48	22	38348614	38437922	1	0.6528690463753629	N	0.14583333333333334
8055	ENSG00000131626	48.0	48	11	70116806	70230509	1	0.999999874338716	Y	1.0
8056	ENSG00000124535	29.0	48	6	2765648	2787186	1	0.637334638091566	N	0.6041666666666666
