chr	start	end	state	id	type	num_variants	num_samples	num_samples_multicounted	num_studies	variants	samples	studies	African	Asian	European	Mexican	Middle_East	Native_American	Oceania	South_American
chr13	57803501	57825391	CNV	CNVR255	Gain	520	501	13	5	nssv24254,essv81973,essv34112,essv32352,essv5004357,essv5004453,essv5022559,essv5023192,essv5023597,essv5029558,essv5029988,essv5032407,essv5048860,essv5057923,essv5060612,essv5062452,essv5069967,essv5071666,essv5074917,essv5075942,essv5082470,essv5082477,essv5100948,essv5106700,essv5108885,essv5130792,essv5131835,essv5140268,essv5141421,essv5143189,essv5143984,essv5146166,nssv1659649,nssv1659650,nssv1659651,nssv1659652,nssv2788510,nssv2788512,nssv2788516,nssv2788517,nssv2788525,nssv2788530,nssv2788573,nssv2788595,nssv2788601,nssv2788619,nssv2788631,nssv2788676,nssv2788705,nssv2788748,nssv2788762,nssv2788763,nssv2788770,nssv2788796,nssv2788825,nssv2788840,nssv2788860,nssv2788865,nssv2788889,nssv2788905,nssv2788915,nssv2788984,nssv2788991,nssv2789024,nssv2789056,nssv2789087,nssv2789101,nssv2789130,nssv2789148,nssv2789168,nssv2789176,nssv2789241,nssv2789242,nssv2789250,nssv2789273,nssv2789280,nssv2789304,nssv2789337,nssv2789385,nssv2789406,nssv2789411,nssv2789421,nssv2789422,nssv2789458,nssv2789465,nssv2789489,nssv2789531,nssv2789566,nssv2789567,nssv2789585,nssv2789632,nssv2789664,nssv2789667,nssv2789674,nssv2789689,nssv2789695,nssv2789705,nssv2789721,nssv2789734,nssv2789779,nssv2789793,nssv2789834,nssv2789853,nssv2789863,nssv2789885,nssv2789925,nssv2789950,nssv2790003,nssv2790008,nssv2790016,nssv2790026,nssv2790061,nssv2790070,nssv2790090,nssv2790091,nssv2790125,nssv2790172,nssv2790182,nssv2790237,nssv2790269,nssv2790288,nssv2790308,nssv2790312,nssv2790360,nssv2790379,nssv2790387,nssv2790389,nssv2790398,nssv2790452,nssv2790455,nssv2790459,nssv2790470,nssv2790471,nssv2790473,nssv2790478,nssv2790488,nssv2790509,nssv2790530,nssv2790538,nssv2790599,nssv2790624,nssv2790666,nssv2790671,nssv2790692,nssv2790713,nssv2790728,nssv2790768,nssv2790779,nssv2790836,nssv2790862,nssv2790866,nssv2790897,nssv2790903,nssv2790923,nssv2790968,nssv2790969,nssv2790979,nssv2791045,nssv2791064,nssv2791069,nssv2791081,nssv2791111,nssv2791133,nssv2791142,nssv2791143,nssv2791164,nssv2791167,nssv2791176,nssv2791203,nssv2791204,nssv2791205,nssv2791243,nssv2791253,nssv2791265,nssv2791276,nssv2791289,nssv2791346,nssv2791352,nssv2791360,nssv2791366,nssv2791370,nssv2791371,nssv2791404,nssv2791442,nssv2791445,nssv2791446,nssv2791480,nssv2791484,nssv2791497,nssv2791498,nssv2791528,nssv2791563,nssv2791574,nssv2791611,nssv2791617,nssv2791653,nssv2791667,nssv2791706,nssv2791717,nssv2791735,nssv2791736,nssv2791760,nssv2791781,nssv2791844,nssv2791865,nssv2791892,nssv2791933,nssv2791942,nssv2791943,nssv2791944,nssv2791948,nssv2791967,nssv2791997,nssv2792030,nssv2792037,nssv2792047,nssv2792063,nssv2792085,nssv2792104,nssv2792126,nssv2792146,nssv2792172,nssv2792215,nssv2792239,nssv2792270,nssv2792293,nssv2792302,nssv2792355,nssv2792363,nssv2792380,nssv2792383,nssv2792395,nssv2792397,nssv2792425,nssv2792440,nssv2792468,nssv2792474,nssv2792503,nssv2792513,nssv2792552,nssv2792572,nssv2792577,nssv2792632,nssv2792650,nssv2792651,nssv2792659,nssv2792688,nssv2792691,nssv2792722,nssv2792773,nssv2792853,nssv2792915,nssv2792922,nssv2792923,nssv2792935,nssv2792938,nssv2792949,nssv2792960,nssv2792961,nssv2793003,nssv2793039,nssv2793053,nssv2793084,nssv2793097,nssv2793130,nssv2793161,nssv2793162,nssv2793184,nssv2793262,nssv2793312,nssv2793313,nssv2793318,nssv2793319,nssv2793352,nssv2793358,nssv2793384,nssv2793403,nssv2793404,nssv2793409,nssv2793434,nssv2793453,nssv2793521,nssv2793549,nssv2793566,nssv2793581,nssv2793621,nssv2793652,nssv2793667,nssv2793694,nssv2793720,nssv2793735,nssv2793743,nssv2793748,nssv2793778,nssv2793825,nssv2793829,nssv2793834,nssv2793848,nssv2793873,nssv2793930,nssv2793936,nssv2793949,nssv2793962,nssv2793992,nssv2794027,nssv2794039,nssv2794040,nssv2794044,nssv2794057,nssv2794072,nssv2794073,nssv2794082,nssv2794116,nssv2794169,nssv2794177,nssv2794242,nssv2794248,nssv2794284,nssv2794319,nssv2794337,nssv2794351,nssv2794372,nssv2794376,nssv2794385,nssv2794390,nssv2794484,nssv2794493,nssv2794502,nssv2794506,nssv2794508,nssv2794558,nssv2794559,nssv2794588,nssv2794589,nssv2794619,nssv2794630,nssv2794631,nssv2794648,nssv2794649,nssv2794658,nssv2794687,nssv2794735,nssv2794763,nssv2794791,nssv2794806,nssv2794818,nssv2794852,nssv2794853,nssv2794860,nssv2794905,nssv2794957,nssv2794958,nssv2794968,nssv2795016,nssv2795059,nssv2795086,nssv2795114,nssv2795122,nssv2795126,nssv2795130,nssv2795183,nssv2795197,nssv2795198,nssv2795206,nssv2795211,nssv2795284,nssv2795289,nssv2795303,nssv2795382,nssv2795422,nssv2795431,nssv2795432,nssv2795434,nssv2795450,nssv2795466,nssv2795498,nssv2795532,nssv2795539,nssv2795540,nssv2795547,nssv2795593,nssv2795632,nssv2795639,nssv2795666,nssv2795667,nssv2795685,nssv2795707,nssv2795711,nssv2795731,nssv2795737,nssv2795747,nssv2795760,nssv2795772,nssv2795775,nssv2795790,nssv2795791,nssv2795807,nssv2795811,nssv2795816,nssv2795834,nssv2795878,nssv2795879,nssv2795891,nssv2795918,nssv2795931,nssv2795958,nssv2795994,nssv2796014,nssv2796056,nssv2796057,nssv2796070,nssv2796087,nssv2796093,nssv2796104,nssv2796118,nssv2796158,nssv2796166,nssv2796175,nssv2796215,nssv2796221,nssv2796228,nssv2796252,nssv2796268,nssv2796337,nssv2796354,nssv2796363,nssv2796378,nssv2796379,nssv2796392,nssv2796409,nssv2796416,nssv2796417,nssv2796575,nssv2796583,nssv2796612,nssv2796630,nssv2796706,nssv2796707,nssv2796739,nssv2796742,nssv2796820,nssv2796826,nssv2796852,nssv2796876,nssv2796884,nssv2796926,nssv2796970,nssv2797037,nssv2797038,nssv2797060,nssv2797105,nssv2797119,nssv2797183,nssv2797184,nssv2797191,nssv2797227,nssv2797290,nssv2797312,nssv2797315,nssv2797352,nssv2797405,nssv2797415,nssv2797421,nssv2797475,nssv2797479,nssv2797484,nssv2797485,nssv2797489,nssv2797507,nssv2797513,nssv2797527,nssv2797563,nssv2797602,nssv2797644,nssv2797649,nssv2797653,nssv2797667,nssv2797686,nssv2797704,nssv2797725,nssv2797747,nssv2797790,nssv2797799,nssv2797824,nssv2797831,nssv2797832,nssv2797833,nssv2797894,nssv2797903,nssv2797933,nssv2797974,nssv2797998,nssv2798004,nssv2798010,nssv2798032,nssv2798037,nssv2798044,nssv2798056,nssv2798097,nssv2798108,nssv2798136,nssv2798142,nssv2798143,nssv2798158,nssv2798159,nssv2798172,nssv2798246,nssv2798263,nssv2798275,nssv2798285,nssv2798312,nssv2798326,nssv2798350,nssv2798375,nssv2798411,nssv2798422,nssv2798426,nssv2798439,nssv2798443,nssv2798487	NA07357,NA12056,NA12058,NA18633,NA12829,NA18981,NA12708,NA10843,NA18550,NA18552,NA18555,NA10846,NA10845,NA18558,NA06989,NA11829,NA06985,NA06984,NA06986,NA18487,NA18486,NA18485,NA18484,NA18489,NA18488,NA12801,NA12802,NA21648,NA20364,NA20363,NA11918,NA11919,NA11917,NA18956,NA18953,NA18952,NA12892,NA12890,NA12891,NA21490,NA21493,NA21494,NA19185,NA21581,NA21455,NA19321,NA12740,NA12748,NA12749,NA19129,NA21425,NA19154,NA21388,NA19258,NA19150,NA19151,NA21384,NA19257,NA19256,NA21381,NA21382,NA21383,NA12144,NA12145,NA12146,NA18609,NA18608,NA18603,NA18605,NA07031,NA07037,NA07034,NA10840,NA12329,NA21403,NA18517,NA18516,NA18511,NA20126,NA18519,NA18518,NA10847,NA21400,NA18999,NA18998,NA18991,NA18990,NA18992,NA18995,NA18994,NA18997,NA07048,NA21614,NA21615,NA21599,NA12399,NA20332,NA12843,NA12842,NA11920,NA21478,NA21479,NA21476,NA21477,NA21475,NA19161,NA19160,NA18867,NA18861,NA18860,NA18863,NA18862,NA18869,NA18868,NA18908,NA18909,NA18907,NA19118,NA19119,NA19113,NA19440,NA19117,NA19114,NA19115,NA19182,NA07349,NA07346,NA07347,NA19206,NA19207,NA12778,NA19202,NA19200,NA19201,NA12777,NA19360,NA12775,NA19209,NA10850,NA10851,NA06994,NA06995,NA10855,NA10856,NA10857,NA10859,NA18545,NA18542,NA18497,NA18498,NA18499,NA20301,NA07000,NA21717,NA21716,NA19152,NA21718,NA18942,NA18940,NA18947,NA18945,NA18948,NA18949,NA12817,NA12814,NA12815,NA12812,NA12813,NA12818,NA21447,NA21442,NA21441,NA21440,NA19237,NA19236,NA19235,NA18935,NA18934,NA18933,NA18930,NA19123,NA19122,NA19248,NA19120,NA19127,NA19240,NA21439,NA19247,NA11894,NA11893,NA11892,NA19834,NA19836,NA18612,NA19239,NA18611,NA18594,NA07022,NA18593,NA18592,NA19252,NA10836,NA18577,NA18576,NA07435,NA18573,NA18572,NA18571,NA18570,NA18579,NA19908,NA18502,NA18503,NA18500,NA18501,NA18506,NA18507,NA18504,NA18508,NA18509,NA18987,NA18980,NA12828,NA12827,NA07055,NA07056,NA07051,NA12546,NA21365,NA12383,NA12386,NA10830,NA21583,NA21580,NA10831,NA12264,NA20343,NA11930,NA19178,NA19179,NA19174,NA19175,NA21401,NA19177,NA19171,NA19172,NA19173,NA18872,NA18873,NA18870,NA18871,NA18874,NA18875,NA18978,NA18973,NA18972,NA18971,NA18970,NA18975,NA18974,NA21317,NA21316,NA21313,NA21312,NA21310,NA19121,NA21362,NA21363,NA21360,NA21361,NA21366,NA10864,NA12760,NA12761,NA12763,NA19376,NA12766,NA12767,NA19005,NA19007,NA19000,NA19003,NA18532,NA18537,NA10860,NA10863,NA11840,NA11843,NA21438,NA19128,NA12005,NA12004,NA19099,NA19098,NA19097,NA19096,NA19095,NA19094,NA19093,NA19092,NA18621,NA18620,NA18510,NA12347,NA12344,NA12343,NA12340,NA12341,NA07014,NA12348,NA18959,NA21686,NA21522,NA21523,NA21524,NA21525,NA21526,NA19116,NA12864,NA21634,NA21635,NA21636,NA21454,NA19184,NA21359,NA19186,NA19181,NA19180,NA19183,NA21453,NA19224,NA19225,NA19189,NA19221,NA19222,NA19223,NA07348,NA18924,NA18925,NA12400,NA18923,NA19130,NA19131,NA19132,NA19137,NA19138,NA19044,NA11881,NA11882,NA12045,NA12044,NA12043,NA18624,NA18582,NA18622,NA12717,NA12716,NA12718,NA18564,NA10837,NA18566,NA10835,NA18562,NA18563,NA10838,NA10839,NA11831,NA11830,NA11832,NA11839,NA19919,NA12830,NA12832,NA12878,NA12274,NA12275,NA12272,NA12273,NA07019,NA12376,NA12375,NA19149,NA19148,NA19141,NA19140,NA19143,NA19142,NA19147,NA19146,NA12889,NA18968,NA18969,NA21480,NA21487,NA21486,NA21485,NA18960,NA18961,NA21489,NA21488,NA18964,NA18965,NA18966,NA18967,NA19205,NA12283,NA12282,NA12287,NA12286,NA21307,NA19318,NA21301,NA21302,NA21303,NA21309,NA11992,NA11993,NA11994,NA11995,NA12751,NA12750,NA12753,NA12752,NA12776,NA19208,NA21399,NA21391,NA21390,NA21389,NA18522,NA18523,NA10852,NA19012,NA12156,NA12155,NA12154,NA21404,NA06991,NA18547,NA18635,NA18636,NA18637,NA18632,NA19153,NA21423,NA18910,NA12239,NA12336,NA12335,NA12236,NA21386,NA12234,NA21387,NA12414,NA06993,NA19159,NA12489,NA12485,NA12249,NA12248,NA21608,NA12872,NA12873,NA12874,NA12875,NA12877,NA21601,NA21600,NA19192,NA19193,NA19190,NA19191,NA19197,NA19194,NA19211,NA19210,NA19198,NA19199,NA21344,NA19214,NA19249,NA18911,NA18859,NA18917,NA18916,NA18852,NA18853,NA18854,NA18855,NA18856,NA18857,NA21514,NA19109,NA19108,NA21513,NA21512,NA19107,NA19101,NA19100,NA19103,NA19102	McCarroll2008,Perry2008,Conrad2009,Altshuler2010,Campbell2011	280	80	160	0	0	0	0	0
chr13	62654398	62658528	CNV	CNVR256	Gain	38	38	0	2	essv42265,essv73908,nssv1419511,essv34902,essv41059,essv45731,essv38391,essv56250,essv57502,essv66378,essv71913,essv75069,essv43551,essv36874,essv78655,essv79966,essv44267,essv63296,essv78292,essv60701,essv69478,essv64185,essv39370,essv82059,essv54789,essv50295,essv53761,essv50668,essv66902,essv52206,essv61686,essv83102,essv47352,essv33416,essv58416,essv71008,essv68961,essv48956	NA07037,NA12828,NA19225,NA18523,NA18916,NA19147,NA12489,NA12156,NA18909,NA12749,NA18508,NA18517,NA12878,NA19257,NA12287,NA19114,NA11931,NA19190,NA11894,NA15510,NA11993,NA07045,NA12239,NA11995,NA06985,NA19129,NA18858,NA12004,NA12044,AK1,NA12006,NA18502,NA19108,NA19099,NA18505,NA18861,NA19240,NA12776	Kim2009,Conrad2009	18	1	18	0	0	0	0	0
chr13	63599578	63652860	CNV	CNVR257	Gain	15	15	0	4	nssv1421049,essv83890,essv74979,essv47207,essv62807,nssv1432379,essv32842,nssv1426081,nssv1433150,nssv1431589,nssv1424526,nssv1425282,nssv1428604,nssv1418730,nssv1423715	NA10851,NA19190,NA12004,AK18,NA18582,NA18972,NA15510,NA19147,AK4,NA18999,NA18861,AK2,AK10,AK1,AK20	Ju2010,Park2010,Conrad2009,Kim2009	3	9	2	0	0	0	0	0
chr13	70735411	70775990	CNV	CNVR258	Gain	69	66	3	3	essv64263,nssv18790,nssv19121,nssv19235,nssv19279,nssv19522,nssv19952,nssv20514,nssv20616,nssv20786,nssv20823,nssv20926,nssv20988,nssv21020,nssv21184,nssv21325,nssv21557,nssv21615,nssv21719,nssv21819,nssv21878,nssv21907,nssv22528,nssv23463,nssv23621,nssv24324,nssv24336,nssv24338,nssv24554,nssv24818,nssv26516,essv45080,essv41260,essv33004,essv34965,essv38335,essv40726,essv43026,essv45488,essv47308,essv48385,essv50445,essv52474,essv55472,essv56163,essv57748,essv58685,essv59800,essv61856,essv62720,essv65949,essv67055,essv68438,essv69663,essv72140,essv73943,essv74429,essv77994,essv78975,essv80903,essv81163,essv83746,essv37214,essv70394,essv35644,nssv1418728,essv39339,essv75803,essv52999	NA18564,NA19099,NA12749,NA07037,NA18980,NA18563,NA18523,NA19225,NA12802,NA19144,NA19147,NA10839,NA18942,NA11830,NA18552,NA12489,NA18860,NA12156,NA12740,NA18909,NA18907,NA12828,NA19132,NA18517,NA18916,NA18508,NA12872,NA12878,NA19257,NA12287,NA19114,NA19190,NA19007,NA10847,NA18572,NA07029,NA15510,NA18537,NA12155,NA10863,NA19173,NA11993,NA07045,NA12239,NA11995,NA12044,NA06985,NA19129,NA07048,NA18858,NA12004,NA12414,NA12006,NA18972,AK1,NA18853,NA11894,NA18975,NA18502,NA19108,NA18504,NA18505,NA19221,NA18861,NA19240,NA12776	Perry2008,Conrad2009,Kim2009	29	11	28	0	0	0	0	0
chr13	72839424	72846932	CNV	CNVR259	Gain	54	54	0	4	nssv1439242,nssv1419622,essv3586932,nssv1422003,nssv1422124,nssv1422907,nssv1423721,nssv1424528,nssv1425286,nssv1426087,nssv1427011,nssv1427806,nssv1428608,nssv1429241,nssv1429362,nssv1429668,nssv1430883,nssv1431592,nssv1432381,nssv1433949,nssv1434676,nssv1435379,nssv1435663,nssv1436143,nssv1436984,nssv1439941,nssv1440619,essv33102,essv35929,essv37189,essv39372,essv40180,essv42661,essv44137,essv47872,essv49417,essv52560,essv52894,essv58045,essv60418,essv66280,essv68753,essv69988,essv71254,essv72528,essv78537,essv78926,essv80153,essv83062,essv55483,essv38111,nssv1437720,essv74011,essv42456	NA18564,NA18566,NA12749,NA18523,NA18547,AK20,NA11894,NA18542,NA18526,NA18942,NA12489,NA18947,NA18949,NA18968,NA12156,NA18909,NA18907,NA18570,HuRef,NA18592,NA18517,NA19225,NA12878,NA19257,NA12287,NA19190,NA18552,AK18,AK16,NA18537,AK12,AK10,NA18999,NA12044,NA19147,NA11995,NA06985,NA19240,NA18997,NA18858,AK8,NA12006,NA18973,AK2,AK1,NA18916,AK6,AK4,NA18582,NA19108,NA19099,NA18505,NA18861,NA18508	Park2010,Conrad2009,Pang2010,Kim2009	16	27	11	0	0	0	0	0
chr13	76107773	76119573	CNV	CNVR260	Gain	110	87	23	3	essv66319,essv33979,essv59570,nssv1646363,nssv1646364,nssv1646365,nssv1646366,nssv1646367,nssv1646368,nssv1646369,nssv1646370,nssv1646371,nssv1646372,nssv1646373,nssv1646374,nssv1646375,nssv1646376,nssv1646377,nssv1646378,nssv1646379,nssv1646380,nssv1646381,nssv1646382,nssv1646383,nssv1646384,nssv1646385,nssv1646386,nssv1646387,essv5002914,essv5006049,essv5006549,essv5008818,essv5010115,essv5012113,essv5012616,essv5012632,essv5013090,essv5015633,essv5016934,essv5018263,essv5018932,essv5019802,essv5019817,essv5021585,essv5021865,essv5024666,essv5025226,essv5030704,essv5030842,essv5038652,essv5041246,essv5042156,essv5042566,essv5047282,essv5056714,essv5057317,essv5059178,essv5059529,essv5062459,essv5067310,essv5068072,essv5069686,essv5069813,essv5069956,essv5070521,essv5071424,essv5072457,essv5072603,essv5073012,essv5075675,essv5076356,essv5085141,essv5086991,essv5089150,essv5091376,essv5098302,essv5100683,essv5104857,essv5105789,essv5106089,essv5110427,essv5111317,essv5113320,essv5115347,essv5118988,essv5119803,essv5126296,essv5127546,essv5128927,essv5131779,essv5132019,essv5133501,essv5135524,essv5135815,essv5135943,essv5136678,essv5137064,essv5137844,essv5139955,essv5140685,essv5140708,essv5141424,essv5143699,essv5147653,essv5151183,essv5151501,essv5153290,essv5156608,essv5158464,essv5161158	NA21476,NA19775,NA19773,NA19160,NA19915,NA19919,NA18515,NA21580,NA21587,NA20341,NA19449,NA19113,NA19446,NA20317,NA19703,NA19705,NA18872,NA18871,NA20288,NA18933,NA20281,NA18488,NA19206,NA19205,NA19203,NA20356,NA20357,NA20358,NA19208,NA19209,NA21317,NA19148,NA19308,NA19146,NA19466,NA21486,NA19468,NA19376,NA19215,NA21308,NA21309,NA19396,NA19397,NA19391,NA19393,NA21716,NA21776,NA19092,NA20319,NA19321,NA18523,NA19327,NA19153,NA21528,NA19239,NA19238,NA19235,NA21825,NA21436,NA19240,NA19185,NA21451,NA19189,NA19130,NA18516,NA18507,NA19192,NA19197,NA19199,NA21344,NA19214,NA19828,NA21617,NA18913,NA19094,NA18914,NA18917,NA21619,NA18502,NA18503,NA18500,NA18506,NA19346,NA18504,NA19457,NA19103,NA19102	McCarroll2008,Conrad2009,Altshuler2010	108	0	0	2	0	0	0	0
chr13	89421841	89423282	CNV	CNVR261	Gain	15	15	0	2	essv84087,nssv1419220,essv67276,essv72660,essv50927,essv32934,essv39201,essv40081,essv43049,essv36880,essv38126,essv67767,essv79046,essv47245,essv60460	NA18858,NA11931,NA19190,NA11894,NA12828,NA18523,NA19225,AK1,NA18909,NA19147,NA18861,NA12878,NA12749,NA19257,NA12287	Kim2009,Conrad2009	8	1	6	0	0	0	0	0
chr13	101894148	101896733	CNV	CNVR262	Gain	11	11	0	2	essv74085,essv69748,essv72234,essv33494,essv51013,essv62662,nssv1430120,nssv1435382,essv58397,essv43929,essv35662	NA12156,NA11931,NA19225,NA15510,AK14,NA19147,NA18942,NA12044,NA19108,NA18907,NA18909	Park2010,Conrad2009	5	2	3	0	0	0	0	0
chr13	109361772	109362545	CNV	CNVR263	Gain	23	23	0	3	nssv1430122,nssv1434686,essv32270,essv47230,essv53526,essv55745,essv60982,essv65340,essv67029,essv68865,essv78186,essv79206,essv79927,essv3586875,nssv1422053,nssv1423726,nssv1425293,nssv1429341,nssv1431600,nssv1435718,nssv1436149,nssv1437731,nssv1439946	NA18566,NA12828,NA18547,NA19147,NA18861,AK18,NA18949,NA18968,NA12749,HuRef,NA18592,NA18570,AK14,NA18537,NA18999,NA12239,NA11995,NA06985,NA18508,NA18858,AK2,NA19240,NA12776	Park2010,Conrad2009,Pang2010	5	11	7	0	0	0	0	0
chr13	110417229	110419333	CNV	CNVR264	Gain	8	8	0	2	nssv20846,nssv21110,nssv23491,nssv23649,nssv24376,nssv24388,nssv26588,essv69941	NA19007,NA18853,NA19221,NA18502,NA12044,NA19132,NA18504,NA19240	Perry2008,Conrad2009	6	1	1	0	0	0	0	0
chr13	110664264	110665673	CNV	CNVR265	Gain	9	9	0	2	essv57144,essv69041,essv74084,essv43752,essv51499,essv78850,essv76038,nssv1436150,essv41302	NA12156,NA18566,NA12414,NA11931,NA18909,NA12749,NA11993,NA12044,NA18505	Park2010,Conrad2009	2	1	6	0	0	0	0	0
chr13	114029077	114046345	CNV	CNVR266	Gain	64	60	4	4	nssv1441467,essv77826,essv70573,essv48437,essv69734,essv41966,essv56264,essv66541,essv35275,essv36821,essv44911,essv49955,essv54559,essv57306,essv59052,essv64962,essv68332,essv73521,essv81414,nssv21505,nssv21647,nssv18850,nssv19211,nssv19355,nssv19369,nssv19612,nssv20132,nssv20634,nssv20906,nssv20913,nssv21138,nssv21140,nssv21735,nssv21809,nssv21909,nssv22027,nssv22588,nssv23547,nssv23735,nssv24416,nssv24666,nssv24923,nssv26602,nssv20706,nssv1418640,nssv1439254,nssv1436999,nssv1422918,nssv1429385,nssv24414,nssv24428,nssv1429816,nssv1433959,nssv1436153,nssv1438423,nssv1431603,nssv1434688,nssv1440626,nssv1424536,nssv1430892,nssv1437733,nssv1439947,essv61223,nssv1423727	NA18564,NA18566,NA07037,NA18980,NA18563,NA11894,NA18542,NA19144,NA18526,NA18942,NA11830,NA19007,NA12489,NA18860,AK18,NA18949,NA18968,NA18969,NA12740,NA19132,NA18907,NA12828,NA12872,NA18517,NA11993,AK16,NA18504,NA19114,NA12802,NA10847,NA18572,NA12156,NA18537,NA07029,NA10863,NA19173,NA18999,NA12044,NA12239,NA18951,NA06985,NA07048,NA18858,NA18552,NA18570,NA18916,NA18973,NA18972,AK1,NA18853,NA18975,NA18502,NA18582,NA19108,NA19099,NA18505,NA19221,NA19240,NA12776,NA18947	Kim2009,Park2010,Conrad2009,Perry2008	19	27	18	0	0	0	0	0
chr13	114218701	114220542	CNV	CNVR267	Gain	3	3	0	2	nssv1422133,nssv1430126,nssv1419302	AK1,AK14,NA18997	Park2010,Kim2009	0	3	0	0	0	0	0	0
chr14	19189577	19325108	CNV	CNVR268	Gain	5	5	0	2	nssv1421082,essv45212,essv38881,essv63702,essv73856	NA10851,NA19129,NA12287,NA07045,NA12156	Ju2010,Conrad2009	1	0	4	0	0	0	0	0
chr14	19780671	19802572	CNV	CNVR269	Gain	2	2	0	2	essv78416,nssv21228	NA18564,NA06985	Perry2008,Conrad2009	0	1	1	0	0	0	0	0
chr14	20084995	20146577	CNV	CNVR270	Gain	7	7	0	2	nssv1422102,nssv1422137,nssv1422921,nssv1429430,nssv1431607,nssv1433165,essv81428	NA18968,NA18552,AK18,NA18547,NA19114,NA18972,NA18997	Park2010,Conrad2009	1	6	0	0	0	0	0	0
